Disease,County,Year,Cases,Population
"Rabies, human",Lassen,2012,0,33533
"Rabies, human",Lassen,2013,0,33040
"Rabies, human",Lassen,2014,0,32725
"Rabies, human",Lassen,2015,0,31697
"Rabies, human",Lassen,2016,0,32309
"Rabies, human",Lassen,2017,0,32655
"Rabies, human",Lassen,2018,0,32936
"Rabies, human",Lassen,2019,0,32857
"Rabies, human",Lassen,2020,0,31719
"Rabies, human",Lassen,2021,0,30851
"Rabies, human",Lassen,2022,0,29387
"Rabies, human",Los Angeles,2001,0,9635795
"Rabies, human",Los Angeles,2002,0,9722444
"Rabies, human",Los Angeles,2003,0,9791022
"Rabies, human",Los Angeles,2004,1,9822508
"Rabies, human",Los Angeles,2005,0,9809557
"Rabies, human",Los Angeles,2006,0,9787327
"Rabies, human",Los Angeles,2007,0,9773894
"Rabies, human",Los Angeles,2008,0,9796812
"Rabies, human",Los Angeles,2009,0,9805233
"Rabies, human",Los Angeles,2010,0,9818603
"Rabies, human",Los Angeles,2011,0,9893861
"Rabies, human",Los Angeles,2012,0,9970512
"Rabies, human",Los Angeles,2013,0,10012612
"Rabies, human",Los Angeles,2014,0,10052498
"Rabies, human",Los Angeles,2015,0,10083826
"Rabies, human",Los Angeles,2016,0,10099858
"Rabies, human",Los Angeles,2017,0,10114636
"Rabies, human",Los Angeles,2018,0,10100671
"Rabies, human",Los Angeles,2019,0,10063851
"Rabies, human",Los Angeles,2020,0,10013543
"Rabies, human",Los Angeles,2021,0,9905214
"Rabies, human",Los Angeles,2022,0,9792167
"Rabies, human",Madera,2001,0,126456
"Rabies, human",Madera,2002,0,128484
"Rabies, human",Madera,2003,0,132814
"Rabies, human",Madera,2004,0,136488
"Rabies, human",Madera,2005,0,139868
"Rabies, human",Madera,2006,0,143528
"Rabies, human",Madera,2007,0,146806
"Rabies, human",Madera,2008,0,149114
"Rabies, human",Madera,2009,0,150151
"Rabies, human",Madera,2010,0,150865
"Rabies, human",Madera,2011,0,151338
"Rabies, human",Madera,2012,0,150285
"Rabies, human",Madera,2013,0,151234
"Rabies, human",Madera,2014,0,152611
"Rabies, human",Madera,2015,0,152897
"Rabies, human",Madera,2016,0,153136
"Rabies, human",Madera,2017,0,154238
"Rabies, human",Madera,2018,0,155476
"Rabies, human",Madera,2019,0,155291
"Rabies, human",Madera,2020,0,156141
"Rabies, human",Madera,2021,0,156860
"Rabies, human",Madera,2022,0,157382
"Rabies, human",Marin,2001,0,247731
"Rabies, human",Marin,2002,0,247382
"Rabies, human",Marin,2003,0,247280
"Rabies, human",Marin,2004,0,246684
"Rabies, human",Marin,2005,0,246686
"Rabies, human",Marin,2006,0,247247
"Rabies, human",Marin,2007,0,248802
"Rabies, human",Marin,2008,0,250288
"Rabies, human",Marin,2009,0,251230
"Rabies, human",Marin,2010,0,252409
"Rabies, human",Marin,2011,0,255411
"Rabies, human",Marin,2012,0,257455
"Rabies, human",Marin,2013,0,260645
"Rabies, human",Marin,2014,0,263335
"Rabies, human",Marin,2015,0,263964
"Rabies, human",Marin,2016,0,265181
"Rabies, human",Marin,2017,0,264753
"Rabies, human",Marin,2018,0,264944
"Rabies, human",Marin,2019,0,263917
"Rabies, human",Marin,2020,0,261227
"Rabies, human",Marin,2021,0,258385
"Rabies, human",Marin,2022,0,254590
"Rabies, human",Mariposa,2001,0,17269
"Rabies, human",Mariposa,2002,0,17461
"Rabies, human",Mariposa,2003,0,17764
"Rabies, human",Mariposa,2004,0,17872
"Rabies, human",Mariposa,2005,0,18057
"Rabies, human",Mariposa,2006,0,18244
"Rabies, human",Mariposa,2007,0,18376
"Rabies, human",Mariposa,2008,0,18385
"Rabies, human",Mariposa,2009,0,18281
"Rabies, human",Mariposa,2010,0,18251
"Rabies, human",Mariposa,2011,0,18157
"Rabies, human",Mariposa,2012,0,18072
"Rabies, human",Mariposa,2013,0,17937
"Rabies, human",Mariposa,2014,0,17848
"Rabies, human",Mariposa,2015,0,17732
"Rabies, human",Mariposa,2016,0,17644
"Rabies, human",Mariposa,2017,0,17502
"Rabies, human",Mariposa,2018,0,17345
"Rabies, human",Mariposa,2019,0,17213
"Rabies, human",Mariposa,2020,0,17124
"Rabies, human",Mariposa,2021,0,17016
"Rabies, human",Mariposa,2022,0,16970
"Rabies, human",Mendocino,2001,0,87140
"Rabies, human",Mendocino,2002,0,87507
"Rabies, human",Mendocino,2003,0,88017
"Rabies, human",Mendocino,2004,0,88239
"Rabies, human",Mendocino,2005,0,88016
"Rabies, human",Mendocino,2006,0,87584
"Rabies, human",Mendocino,2007,0,87646
"Rabies, human",Mendocino,2008,0,87782
"Rabies, human",Mendocino,2009,0,87569
"Rabies, human",Mendocino,2010,0,87841
"Rabies, human",Mendocino,2011,0,87826
"Rabies, human",Mendocino,2012,0,88936
"Rabies, human",Mendocino,2013,0,89346
"Rabies, human",Mendocino,2014,0,90108
"Rabies, human",Mendocino,2015,0,90198
"Rabies, human",Mendocino,2016,0,91021
"Rabies, human",Mendocino,2017,0,91609
"Rabies, human",Mendocino,2018,0,91726
"Rabies, human",Mendocino,2019,0,91727
"Rabies, human",Mendocino,2020,0,91074
"Rabies, human",Mendocino,2021,0,90445
"Rabies, human",Mendocino,2022,0,89530
"Rabies, human",Merced,2001,0,217319
"Rabies, human",Merced,2002,0,222733
"Rabies, human",Merced,2003,0,229182
"Rabies, human",Merced,2004,0,235549
"Rabies, human",Merced,2005,0,240600
"Rabies, human",Merced,2006,0,245555
"Rabies, human",Merced,2007,0,249538
"Rabies, human",Merced,2008,0,251932
"Rabies, human",Merced,2009,0,254123
"Rabies, human",Merced,2010,0,255793
"Rabies, human",Merced,2011,0,259700
"Rabies, human",Merced,2012,0,262303
"Rabies, human",Merced,2013,0,263324
"Rabies, human",Merced,2014,0,265556
"Rabies, human",Merced,2015,0,267099
"Rabies, human",Merced,2016,0,268701
"Rabies, human",Merced,2017,0,272610
"Rabies, human",Merced,2018,0,274871
"Rabies, human",Merced,2019,0,278157
"Rabies, human",Merced,2020,0,280909
"Rabies, human",Merced,2021,0,281750
"Rabies, human",Merced,2022,0,285593
"Rabies, human",Modoc,2001,0,9434
"Rabies, human",Modoc,2002,0,9400
"Rabies, human",Modoc,2003,0,9511
"Rabies, human",Modoc,2004,0,9602
"Rabies, human",Modoc,2005,0,9588
"Rabies, human",Modoc,2006,0,9639
"Rabies, human",Modoc,2007,0,9590
"Rabies, human",Modoc,2008,0,9623
"Rabies, human",Modoc,2009,0,9632
"Rabies, human",Modoc,2010,0,9686
"Rabies, human",Modoc,2011,0,9479
"Rabies, human",Modoc,2012,0,9341
"Rabies, human",Modoc,2013,0,9049
"Rabies, human",Modoc,2014,0,8959
"Rabies, human",Modoc,2015,0,8952
"Rabies, human",Modoc,2016,0,8795
"Rabies, human",Modoc,2017,0,8691
"Rabies, human",Modoc,2018,0,8755
"Rabies, human",Modoc,2019,0,8709
"Rabies, human",Modoc,2020,0,8703
"Rabies, human",Modoc,2021,0,8579
"Rabies, human",Modoc,2022,0,8640
"Rabies, human",Mono,2001,0,13213
"Rabies, human",Mono,2002,0,13383
"Rabies, human",Mono,2003,0,13574
"Rabies, human",Mono,2004,0,13726
"Rabies, human",Mono,2005,0,13799
"Rabies, human",Mono,2006,0,14151
"Rabies, human",Mono,2007,0,14212
"Rabies, human",Mono,2008,0,14073
"Rabies, human",Mono,2009,0,14075
"Rabies, human",Mono,2010,0,14202
"Rabies, human",Mono,2011,0,14243
"Rabies, human",Mono,2012,0,13982
"Rabies, human",Mono,2013,0,13724
"Rabies, human",Mono,2014,0,13717
"Rabies, human",Mono,2015,0,13548
"Rabies, human",Mono,2016,0,13389
"Rabies, human",Mono,2017,0,13355
"Rabies, human",Mono,2018,0,13222
"Rabies, human",Mono,2019,0,13227
"Rabies, human",Mono,2020,0,13310
"Rabies, human",Mono,2021,0,13258
"Rabies, human",Mono,2022,0,13159
"Rabies, human",Monterey,2001,0,406264
"Rabies, human",Monterey,2002,0,408599
"Rabies, human",Monterey,2003,0,411941
"Rabies, human",Monterey,2004,0,411121
"Rabies, human",Monterey,2005,0,407974
"Rabies, human",Monterey,2006,0,405877
"Rabies, human",Monterey,2007,0,407896
"Rabies, human",Monterey,2008,0,410877
"Rabies, human",Monterey,2009,0,413590
"Rabies, human",Monterey,2010,0,415057
"Rabies, human",Monterey,2011,0,420251
"Rabies, human",Monterey,2012,0,424445
"Rabies, human",Monterey,2013,0,426355
"Rabies, human",Monterey,2014,0,428633
"Rabies, human",Monterey,2015,0,433478
"Rabies, human",Monterey,2016,0,437116
"Rabies, human",Monterey,2017,0,438011
"Rabies, human",Monterey,2018,0,439618
"Rabies, human",Monterey,2019,0,440874
"Rabies, human",Monterey,2020,0,439227
"Rabies, human",Monterey,2021,0,437644
"Rabies, human",Monterey,2022,0,434281
"Rabies, human",Napa,2001,0,126188
"Rabies, human",Napa,2002,0,127942
"Rabies, human",Napa,2003,0,129422
"Rabies, human",Napa,2004,0,130204
"Rabies, human",Napa,2005,0,130740
"Rabies, human",Napa,2006,0,131920
"Rabies, human",Napa,2007,0,133155
"Rabies, human",Napa,2008,0,134786
"Rabies, human",Napa,2009,0,135664
"Rabies, human",Napa,2010,0,136484
"Rabies, human",Napa,2011,0,137468
"Rabies, human",Napa,2012,0,138859
"Rabies, human",Napa,2013,0,139378
"Rabies, human",Napa,2014,0,140461
"Rabies, human",Napa,2015,0,140955
"Rabies, human",Napa,2016,0,141089
"Rabies, human",Napa,2017,0,140299
"Rabies, human",Napa,2018,0,139558
"Rabies, human",Napa,2019,0,138965
"Rabies, human",Napa,2020,0,138445
"Rabies, human",Napa,2021,0,137386
"Rabies, human",Napa,2022,0,135541
"Rabies, human",Nevada,2001,0,93515
"Rabies, human",Nevada,2002,0,94580
"Rabies, human",Nevada,2003,0,95974
"Rabies, human",Nevada,2004,0,97107
"Rabies, human",Nevada,2005,0,97802
"Rabies, human",Nevada,2006,0,98334
"Rabies, human",Nevada,2007,0,98480
"Rabies, human",Nevada,2008,0,98680
"Rabies, human",Nevada,2009,0,98432
"Rabies, human",Nevada,2010,0,98764
"Rabies, human",Nevada,2011,0,99222
"Rabies, human",Nevada,2012,0,99264
"Rabies, human",Nevada,2013,0,99393
"Rabies, human",Nevada,2014,0,100370
"Rabies, human",Nevada,2015,0,100456
"Rabies, human",Nevada,2016,0,100919
"Rabies, human",Nevada,2017,0,101384
"Rabies, human",Nevada,2018,0,101920
"Rabies, human",Nevada,2019,0,102298
"Rabies, human",Nevada,2020,0,102184
"Rabies, human",Nevada,2021,0,102221
"Rabies, human",Nevada,2022,0,100788
"Rabies, human",Orange,2001,0,2889908
"Rabies, human",Orange,2002,0,2914438
"Rabies, human",Orange,2003,0,2939719
"Rabies, human",Orange,2004,0,2956482
"Rabies, human",Orange,2005,0,2957151
"Rabies, human",Orange,2006,0,2955433
"Rabies, human",Orange,2007,0,2965823
"Rabies, human",Orange,2008,0,2982788
"Rabies, human",Orange,2009,0,2998816
"Rabies, human",Orange,2010,0,3010232
"Rabies, human",Orange,2011,0,3053035
"Rabies, human",Orange,2012,0,3087846
"Rabies, human",Orange,2013,0,3112757
"Rabies, human",Orange,2014,0,3135170
"Rabies, human",Orange,2015,0,3155895
"Rabies, human",Orange,2016,0,3170359
"Rabies, human",Orange,2017,0,3188158
"Rabies, human",Orange,2018,0,3193464
"Rabies, human",Orange,2019,0,3191365
"Rabies, human",Orange,2020,0,3187189
"Rabies, human",Orange,2021,0,3163851
"Rabies, human",Orange,2022,0,3149004
"Rabies, human",Placer,2001,0,264925
"Rabies, human",Placer,2002,0,276817
"Rabies, human",Placer,2003,0,290655
"Rabies, human",Placer,2004,0,302815
"Rabies, human",Placer,2005,0,312630
"Rabies, human",Placer,2006,0,322270
"Rabies, human",Placer,2007,0,329719
"Rabies, human",Placer,2008,0,337914
"Rabies, human",Placer,2009,0,344088
"Rabies, human",Placer,2010,0,348432
"Rabies, human",Placer,2011,0,357478
"Rabies, human",Placer,2012,0,362839
"Rabies, human",Placer,2013,0,368023
"Rabies, human",Placer,2014,0,372407
"Rabies, human",Placer,2015,0,376215
"Rabies, human",Placer,2016,0,382010
"Rabies, human",Placer,2017,0,388773
"Rabies, human",Placer,2018,0,395677
"Rabies, human",Placer,2019,0,401671
"Rabies, human",Placer,2020,0,405937
"Rabies, human",Placer,2021,0,409189
"Rabies, human",Placer,2022,0,410310
"Rabies, human",Plumas,2001,0,20706
"Rabies, human",Plumas,2002,0,20695
"Rabies, human",Plumas,2003,0,20747
"Rabies, human",Plumas,2004,0,20899
"Rabies, human",Plumas,2005,0,20859
"Rabies, human",Plumas,2006,0,20710
"Rabies, human",Plumas,2007,0,20596
"Rabies, human",Plumas,2008,0,20368
"Rabies, human",Plumas,2009,0,20063
"Rabies, human",Plumas,2010,0,20007
"Rabies, human",Plumas,2011,0,19951
"Rabies, human",Plumas,2012,0,19914
"Rabies, human",Plumas,2013,0,19817
"Rabies, human",Plumas,2014,0,19776
"Rabies, human",Plumas,2015,0,19701
"Rabies, human",Plumas,2016,0,19672
"Rabies, human",Plumas,2017,0,19642
"Rabies, human",Plumas,2018,0,19575
"Rabies, human",Plumas,2019,0,19807
"Rabies, human",Plumas,2020,0,19847
"Rabies, human",Plumas,2021,0,19720
"Rabies, human",Plumas,2022,0,19252
"Rabies, human",Riverside,2001,0,1622454
"Rabies, human",Riverside,2002,0,1688407
"Rabies, human",Riverside,2003,0,1772427
"Rabies, human",Riverside,2004,0,1856879
"Rabies, human",Riverside,2005,0,1934723
"Rabies, human",Riverside,2006,0,2017350
"Rabies, human",Riverside,2007,0,2082656
"Rabies, human",Riverside,2008,0,2122920
"Rabies, human",Riverside,2009,0,2158399
"Rabies, human",Riverside,2010,0,2189640
"Rabies, human",Riverside,2011,0,2228172
"Rabies, human",Riverside,2012,0,2249295
"Rabies, human",Riverside,2013,0,2268362
"Rabies, human",Riverside,2014,0,2291648
"Rabies, human",Riverside,2015,0,2313162
"Rabies, human",Riverside,2016,0,2337698
"Rabies, human",Riverside,2017,0,2361995
"Rabies, human",Riverside,2018,0,2383773
"Rabies, human",Riverside,2019,0,2400535
"Rabies, human",Riverside,2020,0,2422134
"Rabies, human",Riverside,2021,0,2431238
"Rabies, human",Riverside,2022,0,2437925
"Rabies, human",Sacramento,2001,0,1265767
"Rabies, human",Sacramento,2002,0,1293483
"Rabies, human",Sacramento,2003,0,1320963
"Rabies, human",Sacramento,2004,0,1342899
"Rabies, human",Sacramento,2005,0,1358168
"Rabies, human",Sacramento,2006,0,1372275
"Rabies, human",Sacramento,2007,0,1388086
"Rabies, human",Sacramento,2008,0,1400939
"Rabies, human",Sacramento,2009,0,1411403
"Rabies, human",Sacramento,2010,0,1418789
"Rabies, human",Sacramento,2011,0,1439148
"Rabies, human",Sacramento,2012,0,1453048
"Rabies, human",Sacramento,2013,0,1465450
"Rabies, human",Sacramento,2014,0,1485006
"Rabies, human",Sacramento,2015,0,1502821
"Rabies, human",Sacramento,2016,0,1520401
"Rabies, human",Sacramento,2017,0,1536517
"Rabies, human",Sacramento,2018,0,1554668
"Rabies, human",Sacramento,2019,0,1570918
"Rabies, human",Sacramento,2020,0,1586796
"Rabies, human",Sacramento,2021,0,1583084
"Rabies, human",Sacramento,2022,0,1573364
"Rabies, human",San Benito,2001,0,54696
"Rabies, human",San Benito,2002,0,55199
"Rabies, human",San Benito,2003,0,55458
"Rabies, human",San Benito,2004,0,55287
"Rabies, human",San Benito,2005,0,55153
"Rabies, human",San Benito,2006,0,54895
"Rabies, human",San Benito,2007,0,55000
"Rabies, human",San Benito,2008,0,55043
"Rabies, human",San Benito,2009,0,55093
"Rabies, human",San Benito,2010,0,55269
"Rabies, human",San Benito,2011,0,56264
"Rabies, human",San Benito,2012,0,57055
"Rabies, human",San Benito,2013,0,57730
"Rabies, human",San Benito,2014,0,58515
"Rabies, human",San Benito,2015,0,59220
"Rabies, human",San Benito,2016,0,60087
"Rabies, human",San Benito,2017,0,60733
"Rabies, human",San Benito,2018,0,61848
"Rabies, human",San Benito,2019,0,63282
"Rabies, human",San Benito,2020,0,64432
"Rabies, human",San Benito,2021,0,65170
"Rabies, human",San Benito,2022,0,65804
"Rabies, human",San Bernardino,2001,0,1763780
"Rabies, human",San Bernardino,2002,0,1800849
"Rabies, human",San Bernardino,2003,0,1850075
"Rabies, human",San Bernardino,2004,0,1900210
"Rabies, human",San Bernardino,2005,0,1942734
"Rabies, human",San Bernardino,2006,0,1976767
"Rabies, human",San Bernardino,2007,0,2002651
"Rabies, human",San Bernardino,2008,0,2016526
"Rabies, human",San Bernardino,2009,0,2022319
"Rabies, human",San Bernardino,2010,0,2035209
"Rabies, human",San Bernardino,2011,0,2066286
"Rabies, human",San Bernardino,2012,0,2076903
"Rabies, human",San Bernardino,2013,0,2088642
"Rabies, human",San Bernardino,2014,0,2104497
"Rabies, human",San Bernardino,2015,0,2119575
"Rabies, human",San Bernardino,2016,0,2132121
"Rabies, human",San Bernardino,2017,0,2147291
"Rabies, human",San Bernardino,2018,0,2160036
"Rabies, human",San Bernardino,2019,0,2174437
"Rabies, human",San Bernardino,2020,0,2185997
"Rabies, human",San Bernardino,2021,0,2186572
"Rabies, human",San Bernardino,2022,0,2182824
"Rabies, human",San Diego,2001,1,2870096
"Rabies, human",San Diego,2002,0,2910445
"Rabies, human",San Diego,2003,0,2943961
"Rabies, human",San Diego,2004,0,2963390
"Rabies, human",San Diego,2005,0,2970135
"Rabies, human",San Diego,2006,0,2982816
"Rabies, human",San Diego,2007,0,3014165
"Rabies, human",San Diego,2008,0,3051262
"Rabies, human",San Diego,2009,0,3077633
"Rabies, human",San Diego,2010,0,3095313
"Rabies, human",San Diego,2011,0,3135440
"Rabies, human",San Diego,2012,0,3169100
"Rabies, human",San Diego,2013,0,3197269
"Rabies, human",San Diego,2014,0,3228488
"Rabies, human",San Diego,2015,0,3248371
"Rabies, human",San Diego,2016,0,3263517
"Rabies, human",San Diego,2017,0,3276113
"Rabies, human",San Diego,2018,0,3293350
"Rabies, human",San Diego,2019,0,3294272
"Rabies, human",San Diego,2020,0,3301513
"Rabies, human",San Diego,2021,0,3284368
"Rabies, human",San Diego,2022,0,3279493
"Rabies, human",San Francisco,2001,0,782223
"Rabies, human",San Francisco,2002,0,783255
"Rabies, human",San Francisco,2003,0,781870
"Rabies, human",San Francisco,2004,0,780699
"Rabies, human",San Francisco,2005,0,779655
"Rabies, human",San Francisco,2006,0,782928
"Rabies, human",San Francisco,2007,0,791334
"Rabies, human",San Francisco,2008,0,798673
"Rabies, human",San Francisco,2009,0,801799
"Rabies, human",San Francisco,2010,0,805236
"Rabies, human",San Francisco,2011,0,819178
"Rabies, human",San Francisco,2012,0,831468
"Rabies, human",San Francisco,2013,0,840311
"Rabies, human",San Francisco,2014,0,848474
"Rabies, human",San Francisco,2015,0,857037
"Rabies, human",San Francisco,2016,0,863546
"Rabies, human",San Francisco,2017,0,868879
"Rabies, human",San Francisco,2018,0,872338
"Rabies, human",San Francisco,2019,0,872205
"Rabies, human",San Francisco,2020,0,870130
"Rabies, human",San Francisco,2021,0,838402
"Rabies, human",San Francisco,2022,0,834046
"Rabies, human",San Joaquin,2001,0,588581
"Rabies, human",San Joaquin,2002,0,603544
"Rabies, human",San Joaquin,2003,0,621108
"Rabies, human",San Joaquin,2004,0,638522
"Rabies, human",San Joaquin,2005,0,651625
"Rabies, human",San Joaquin,2006,1,660885
"Rabies, human",San Joaquin,2007,0,669737
"Rabies, human",San Joaquin,2008,0,675248
"Rabies, human",San Joaquin,2009,0,680421
"Rabies, human",San Joaquin,2010,0,685306
"Rabies, human",San Joaquin,2011,0,695749
"Rabies, human",San Joaquin,2012,0,701991
"Rabies, human",San Joaquin,2013,0,707552
"Rabies, human",San Joaquin,2014,0,718498
"Rabies, human",San Joaquin,2015,0,729411
"Rabies, human",San Joaquin,2016,0,739814
"Rabies, human",San Joaquin,2017,0,750306
"Rabies, human",San Joaquin,2018,0,759753
"Rabies, human",San Joaquin,2019,0,771083
"Rabies, human",San Joaquin,2020,0,780207
"Rabies, human",San Joaquin,2021,0,782894
"Rabies, human",San Joaquin,2022,0,784420
"Rabies, human",San Luis Obispo,2001,0,251652
"Rabies, human",San Luis Obispo,2002,0,253549
"Rabies, human",San Luis Obispo,2003,0,255609
"Rabies, human",San Luis Obispo,2004,0,258483
"Rabies, human",San Luis Obispo,2005,0,259943
"Rabies, human",San Luis Obispo,2006,0,261803
"Rabies, human",San Luis Obispo,2007,0,264162
"Rabies, human",San Luis Obispo,2008,0,266850
"Rabies, human",San Luis Obispo,2009,0,268224
"Rabies, human",San Luis Obispo,2010,0,269637
"Rabies, human",San Luis Obispo,2011,0,271693
"Rabies, human",San Luis Obispo,2012,0,274697
"Rabies, human",San Luis Obispo,2013,0,276018
"Rabies, human",San Luis Obispo,2014,0,278887
"Rabies, human",San Luis Obispo,2015,0,279800
"Rabies, human",San Luis Obispo,2016,0,281681
"Rabies, human",San Luis Obispo,2017,0,282103
"Rabies, human",San Luis Obispo,2018,0,282952
"Rabies, human",San Luis Obispo,2019,0,282617
"Rabies, human",San Luis Obispo,2020,0,282639
"Rabies, human",San Luis Obispo,2021,0,278600
"Rabies, human",San Luis Obispo,2022,0,279760
"Rabies, human",San Mateo,2001,0,707460
"Rabies, human",San Mateo,2002,0,704897
"Rabies, human",San Mateo,2003,0,703062
"Rabies, human",San Mateo,2004,0,701401
"Rabies, human",San Mateo,2005,0,699277
"Rabies, human",San Mateo,2006,0,699398
"Rabies, human",San Mateo,2007,0,704272
"Rabies, human",San Mateo,2008,0,711374
"Rabies, human",San Mateo,2009,0,716264
"Rabies, human",San Mateo,2010,0,718452
"Rabies, human",San Mateo,2011,0,729569
"Rabies, human",San Mateo,2012,0,740804
"Rabies, human",San Mateo,2013,0,748241
"Rabies, human",San Mateo,2014,0,755016
"Rabies, human",San Mateo,2015,0,761484
"Rabies, human",San Mateo,2016,0,764070
"Rabies, human",San Mateo,2017,0,765601
"Rabies, human",San Mateo,2018,0,766711
"Rabies, human",San Mateo,2019,0,766312
"Rabies, human",San Mateo,2020,0,760725
"Rabies, human",San Mateo,2021,0,747900
"Rabies, human",San Mateo,2022,0,739819
"Rabies, human",Santa Barbara,2001,0,403442
"Rabies, human",Santa Barbara,2002,0,406132
"Rabies, human",Santa Barbara,2003,0,409512
"Rabies, human",Santa Barbara,2004,0,411190
"Rabies, human",Santa Barbara,2005,0,411683
"Rabies, human",Santa Barbara,2006,0,412853
"Rabies, human",Santa Barbara,2007,0,416648
"Rabies, human",Santa Barbara,2008,1,419970
"Rabies, human",Santa Barbara,2009,0,422423
"Rabies, human",Santa Barbara,2010,0,423895
"Rabies, human",Santa Barbara,2011,0,425671
"Rabies, human",Santa Barbara,2012,0,430232
"Rabies, human",Santa Barbara,2013,0,434421
"Rabies, human",Santa Barbara,2014,0,438421
"Rabies, human",Santa Barbara,2015,0,442188
"Rabies, human",Santa Barbara,2016,0,444277
"Rabies, human",Santa Barbara,2017,0,445801
"Rabies, human",Santa Barbara,2018,0,447666
"Rabies, human",Santa Barbara,2019,0,448815
"Rabies, human",Santa Barbara,2020,0,448484
"Rabies, human",Santa Barbara,2021,0,439322
"Rabies, human",Santa Barbara,2022,0,443210
"Rabies, human",Santa Clara,2001,0,1693171
"Rabies, human",Santa Clara,2002,0,1693162
"Rabies, human",Santa Clara,2003,0,1694211
"Rabies, human",Santa Clara,2004,0,1696919
"Rabies, human",Santa Clara,2005,0,1699521
"Rabies, human",Santa Clara,2006,0,1713839
"Rabies, human",Santa Clara,2007,0,1736327
"Rabies, human",Santa Clara,2008,0,1759534
"Rabies, human",Santa Clara,2009,0,1774890
"Rabies, human",Santa Clara,2010,0,1781643
"Rabies, human",Santa Clara,2011,0,1815327
"Rabies, human",Santa Clara,2012,0,1842698
"Rabies, human",Santa Clara,2013,0,1867932
